Date,Team,Map Count,K/D Diff.,K/D,Rating
2021-11-12,fnatic,13,+197,1.20,1.16
2021-11-12,Extra Salt,15,+202,1.16,1.14
2021-11-12,G2,17,+198,1.14,1.13
2021-11-12,MOUZ NXT,15,+177,1.15,1.12
2021-11-12,Lyngby Vikings,23,+161,1.08,1.11
2021-11-12,Gambit,13,+87,1.08,1.09
2021-11-12,FaZe,12,+72,1.07,1.07
2021-11-12,MOUZ,27,+173,1.08,1.07
2021-11-12,Heroic,26,+133,1.06,1.07
2021-11-12,FunPlus Phoenix,15,+42,1.03,1.06
2021-11-12,Liquid,12,+31,1.03,1.06
2021-11-12,Copenhagen Flames,26,+48,1.02,1.05
2021-11-12,Entropiq,35,+59,1.02,1.05
2021-11-12,Virtus.pro,24,+58,1.03,1.05
2021-11-12,Finest,12,+2,1.00,1.04
2021-11-12,INDE IRAE,16,-9,0.99,1.03
2021-11-12,Vitality,13,-13,0.99,1.03
2021-11-12,forZe,18,+42,1.03,1.03
2021-11-12,K23,12,+2,1.00,1.03
2021-11-12,1WIN,24,+8,1.00,1.03
2021-11-12,MAD Lions,20,-20,0.99,1.03
2021-11-12,BLINK,15,-24,0.98,1.02
2021-11-12,Anonymo,12,-47,0.96,1.02
2021-11-12,Unique,12,-40,0.96,1.02
2021-11-12,BIG,19,-37,0.98,1.02
2021-11-12,GamerLegion,22,-76,0.96,1.01
2021-11-12,ENCE,29,-79,0.97,1.01
2021-11-12,Movistar Riders,17,-28,0.98,1.01
2021-11-12,Astralis,14,-66,0.94,1.00
2021-11-12,Party Astronauts,19,-128,0.93,0.99
2021-11-12,Sinners,16,-133,0.91,0.97
2021-11-12,LDLC,15,-110,0.91,0.97
2021-11-12,SKADE,14,-110,0.92,0.97
2021-11-12,DBL PONEY,15,-123,0.91,0.96
2021-11-12,Nemiga,12,-126,0.88,0.94
2021-11-12,Spirit,20,-225,0.88,0.93
2021-11-12,NIP,14,-154,0.87,0.93
2021-11-11,AGO,12,+206,1.20,1.18
2021-11-11,fnatic,13,+197,1.20,1.16
2021-11-11,Extra Salt,15,+202,1.16,1.14
2021-11-11,G2,17,+198,1.14,1.13
2021-11-11,MOUZ NXT,15,+177,1.15,1.12
2021-11-11,Lyngby Vikings,26,+215,1.10,1.12
2021-11-11,Fiend,14,+132,1.12,1.12
2021-11-11,Gambit,13,+87,1.08,1.09
2021-11-11,MOUZ,25,+200,1.10,1.08
2021-11-11,FaZe,12,+72,1.07,1.07
2021-11-11,FunPlus Phoenix,17,+77,1.05,1.07
2021-11-11,Heroic,26,+133,1.06,1.07
2021-11-11,Liquid,12,+31,1.03,1.06
2021-11-11,Finest,15,+17,1.01,1.05
2021-11-11,Entropiq,35,+59,1.02,1.05
2021-11-11,Virtus.pro,24,+58,1.03,1.05
2021-11-11,1WIN,23,+45,1.02,1.04
2021-11-11,Copenhagen Flames,26,+12,1.01,1.04
2021-11-11,forZe,15,+36,1.03,1.03
2021-11-11,Vitality,13,-13,0.99,1.03
2021-11-11,INDE IRAE,19,-26,0.99,1.02
2021-11-11,BLINK,15,-24,0.98,1.02
2021-11-11,Anonymo,12,-47,0.96,1.02
2021-11-11,MAD Lions,18,-47,0.97,1.02
2021-11-11,BIG,19,-37,0.98,1.02
2021-11-11,K23,14,-21,0.98,1.02
2021-11-11,HAVU,13,+3,1.00,1.01
2021-11-11,GamerLegion,22,-76,0.96,1.01
2021-11-11,Movistar Riders,17,-28,0.98,1.01
2021-11-11,ENCE,26,-72,0.97,1.01
2021-11-11,Astralis,14,-66,0.94,1.00
2021-11-11,Unique,14,-76,0.94,1.00
2021-11-11,DBL PONEY,17,-81,0.95,0.99
2021-11-11,Party Astronauts,19,-128,0.93,0.99
2021-11-11,Sinners,16,-133,0.91,0.97
2021-11-11,LDLC,17,-156,0.89,0.95
2021-11-11,SKADE,20,-217,0.88,0.95
2021-11-11,Nemiga,12,-123,0.88,0.94
2021-11-11,Spirit,20,-225,0.88,0.93
2021-11-11,NIP,14,-154,0.87,0.93
2021-11-10,Extra Salt,15,+202,1.16,1.14
2021-11-10,AGO,14,+161,1.13,1.13
2021-11-10,Lyngby Vikings,28,+260,1.11,1.13
2021-11-10,G2,17,+198,1.14,1.13
2021-11-10,MOUZ NXT,17,+199,1.15,1.12
2021-11-10,Fiend,14,+132,1.12,1.12
2021-11-10,Gambit,13,+87,1.08,1.09
2021-11-10,FaZe,12,+72,1.07,1.07
2021-11-10,MOUZ,23,+152,1.08,1.07
2021-11-10,FunPlus Phoenix,17,+77,1.05,1.07
2021-11-10,Heroic,26,+133,1.06,1.07
2021-11-10,Liquid,12,+31,1.03,1.06
2021-11-10,Finest,15,+17,1.01,1.05
2021-11-10,Entropiq,35,+59,1.02,1.05
2021-11-10,Virtus.pro,24,+58,1.03,1.05
2021-11-10,HAVU,18,+65,1.05,1.04
2021-11-10,Copenhagen Flames,26,+12,1.01,1.04
2021-11-10,Unique,17,-11,0.99,1.04
2021-11-10,MAD Lions,16,+3,1.00,1.04
2021-11-10,1WIN,23,+14,1.01,1.03
2021-11-10,Vitality,13,-13,0.99,1.03
2021-11-10,GamerLegion,20,-28,0.99,1.03
2021-11-10,INDE IRAE,19,-26,0.99,1.02
2021-11-10,BLINK,15,-24,0.98,1.02
2021-11-10,ENCE,24,-26,0.99,1.02
2021-11-10,Anonymo,12,-47,0.96,1.01
2021-11-10,Movistar Riders,17,-28,0.98,1.01
2021-11-10,Astralis,14,-66,0.94,1.00
2021-11-10,K23,16,-72,0.95,0.99
2021-11-10,BIG,17,-87,0.94,0.99
2021-11-10,forZe,13,-46,0.96,0.99
2021-11-10,Party Astronauts,19,-128,0.93,0.99
2021-11-10,DBL PONEY,19,-129,0.92,0.97
2021-11-10,Sinners,16,-133,0.91,0.97
2021-11-10,Spirit,18,-143,0.91,0.96
2021-11-10,SKADE,20,-217,0.88,0.95
2021-11-10,LDLC,14,-143,0.88,0.94
2021-11-10,Nemiga,14,-148,0.88,0.94
2021-11-10,NIP,14,-154,0.87,0.93
2021-11-09,Extra Salt,15,+202,1.16,1.14
2021-11-09,AGO,14,+161,1.13,1.13
2021-11-09,Lyngby Vikings,28,+260,1.11,1.13
2021-11-09,MOUZ NXT,17,+199,1.15,1.12
2021-11-09,fnatic,13,+141,1.14,1.12
2021-11-09,Fiend,13,+139,1.12,1.12
2021-11-09,G2,20,+211,1.13,1.12
2021-11-09,Gambit,13,+87,1.08,1.09
2021-11-09,MOUZ,20,+177,1.11,1.09
2021-11-09,FURIA,14,+66,1.06,1.08
2021-11-09,FaZe,12,+72,1.07,1.07
2021-11-09,Heroic,26,+133,1.06,1.07
2021-11-09,FunPlus Phoenix,18,+76,1.05,1.07
2021-11-09,Finest,15,+60,1.05,1.07
2021-11-09,Vitality,15,+43,1.03,1.06
2021-11-09,Liquid,17,+47,1.03,1.05
2021-11-09,HAVU,18,+65,1.05,1.04
2021-11-09,Virtus.pro,24,+58,1.03,1.04
2021-11-09,Copenhagen Flames,28,+21,1.01,1.04
2021-11-09,Unique,17,-11,0.99,1.04
2021-11-09,Entropiq,34,+15,1.01,1.04
2021-11-09,GamerLegion,17,-15,0.99,1.03
2021-11-09,1WIN,23,+14,1.01,1.03
2021-11-09,INDE IRAE,19,-26,0.99,1.02
2021-11-09,forZe,18,+16,1.01,1.02
2021-11-09,MAD Lions,13,-20,0.98,1.02
2021-11-09,BLINK,20,-39,0.98,1.01
2021-11-09,Anonymo,12,-47,0.96,1.01
2021-11-09,ENCE,26,-60,0.97,1.01
2021-11-09,Movistar Riders,20,-42,0.98,1.00
2021-11-09,Galaxy Racer,13,-24,0.98,1.00
2021-11-09,Party Astronauts,19,-128,0.93,0.99
2021-11-09,paiN,12,-49,0.96,0.99
2021-11-09,Spirit,16,-78,0.95,0.99
2021-11-09,Sinners,14,-88,0.93,0.99
2021-11-09,DBL PONEY,17,-106,0.93,0.98
2021-11-09,Astralis,16,-122,0.91,0.98
2021-11-09,K23,17,-108,0.93,0.98
2021-11-09,BIG,14,-98,0.92,0.97
2021-11-09,NIP,18,-134,0.91,0.96
2021-11-09,LDLC,14,-143,0.88,0.94
2021-11-09,SKADE,17,-233,0.85,0.92
2021-11-09,Nemiga,16,-217,0.85,0.91
2021-11-08,MOUZ NXT,14,+218,1.21,1.16
2021-11-08,Lyngby Vikings,23,+248,1.13,1.15
2021-11-08,Extra Salt,15,+202,1.16,1.14
2021-11-08,fnatic,14,+173,1.16,1.14
2021-11-08,AGO,14,+161,1.13,1.13
2021-11-08,G2,22,+271,1.15,1.13
2021-11-08,FURIA,16,+131,1.10,1.10
2021-11-08,Gambit,13,+87,1.08,1.09
2021-11-08,MOUZ,20,+177,1.11,1.09
2021-11-08,FaZe,12,+72,1.07,1.07
2021-11-08,Fiend,15,+79,1.06,1.07
2021-11-08,Heroic,26,+133,1.06,1.07
2021-11-08,Finest,13,+56,1.05,1.07
2021-11-08,FunPlus Phoenix,19,+78,1.05,1.07
2021-11-08,HAVU,15,+82,1.07,1.06
2021-11-08,Liquid,17,+47,1.03,1.05
2021-11-08,Vitality,18,+4,1.00,1.04
2021-11-08,Virtus.pro,24,+58,1.03,1.04
2021-11-08,Unique,17,-11,0.99,1.04
2021-11-08,AVE,14,-8,0.99,1.03
2021-11-08,1WIN,23,+14,1.01,1.03
2021-11-08,BLINK,21,+15,1.01,1.03
2021-11-08,Copenhagen Flames,30,-17,0.99,1.03
2021-11-08,ENCE,28,+10,1.00,1.03
2021-11-08,Entropiq,28,-6,1.00,1.03
2021-11-08,Galaxy Racer,14,-13,0.99,1.02
2021-11-08,GamerLegion,18,-47,0.97,1.02
2021-11-08,MAD Lions,13,-20,0.98,1.02
2021-11-08,INDE IRAE,20,-49,0.97,1.02
2021-11-08,forZe,17,-11,0.99,1.01
2021-11-08,Movistar Riders,20,-28,0.98,1.01
2021-11-08,Anonymo,12,-47,0.96,1.01
2021-11-08,Sinners,15,-66,0.95,1.00
2021-11-08,K23,18,-71,0.96,0.99
2021-11-08,Party Astronauts,19,-128,0.93,0.99
2021-11-08,NIP,21,-96,0.94,0.99
2021-11-08,Spirit,16,-78,0.95,0.99
2021-11-08,BIG,14,-98,0.92,0.97
2021-11-08,Endpoint,11,-112,0.90,0.97
2021-11-08,paiN,14,-116,0.91,0.96
2021-11-08,Dignitas,11,-103,0.90,0.95
2021-11-08,Astralis,18,-195,0.87,0.95
2021-11-08,DBL PONEY,14,-139,0.89,0.95
2021-11-08,LDLC,14,-143,0.88,0.94
2021-11-08,SKADE,17,-233,0.85,0.92
2021-11-08,Nemiga,14,-193,0.85,0.91
2021-11-07,Lyngby Vikings,21,+224,1.13,1.15
2021-11-07,fnatic,14,+173,1.16,1.14
2021-11-07,MOUZ NXT,12,+149,1.16,1.14
2021-11-07,AGO,14,+161,1.13,1.13
2021-11-07,G2,25,+271,1.13,1.12
2021-11-07,Extra Salt,13,+107,1.10,1.10
2021-11-07,FURIA,17,+136,1.10,1.10
2021-11-07,Gambit,13,+87,1.08,1.09
2021-11-07,MOUZ,20,+177,1.11,1.09
2021-11-07,FaZe,12,+72,1.07,1.07
2021-11-07,Heroic,26,+133,1.06,1.07
2021-11-07,Finest,13,+56,1.05,1.07
2021-11-07,Liquid,18,+78,1.05,1.07
2021-11-07,FunPlus Phoenix,19,+78,1.05,1.07
2021-11-07,1WIN,23,+61,1.03,1.06
2021-11-07,Fiend,17,+40,1.03,1.05
2021-11-07,Vitality,18,+4,1.00,1.04
2021-11-07,Virtus.pro,24,+58,1.03,1.04
2021-11-07,MAD Lions,11,+4,1.00,1.04
2021-11-07,Unique,17,-11,0.99,1.04
2021-11-07,HAVU,13,+38,1.04,1.04
2021-11-07,AVE,14,-8,0.99,1.03
2021-11-07,BLINK,21,+15,1.01,1.03
2021-11-07,Copenhagen Flames,30,-17,0.99,1.03
2021-11-07,ENCE,31,+6,1.00,1.03
2021-11-07,Sinners,13,-22,0.98,1.03
2021-11-07,Galaxy Racer,14,-13,0.99,1.02
2021-11-07,GamerLegion,18,-47,0.97,1.02
2021-11-07,INDE IRAE,20,-49,0.97,1.02
2021-11-07,Entropiq,26,-64,0.97,1.01
2021-11-07,forZe,17,-11,0.99,1.01
2021-11-07,Anonymo,12,-47,0.96,1.01
2021-11-07,Party Astronauts,16,-69,0.95,1.01
2021-11-07,Evil Geniuses,14,-77,0.93,1.00
2021-11-07,K23,18,-71,0.96,0.99
2021-11-07,NIP,21,-96,0.94,0.99
2021-11-07,Spirit,16,-78,0.95,0.99
2021-11-07,Movistar Riders,17,-74,0.95,0.98
2021-11-07,BIG,14,-98,0.92,0.97
2021-11-07,Astralis,20,-158,0.91,0.97
2021-11-07,Endpoint,11,-112,0.90,0.97
2021-11-07,paiN,14,-116,0.91,0.96
2021-11-07,Nemiga,15,-136,0.90,0.96
2021-11-07,DBL PONEY,14,-139,0.89,0.95
2021-11-07,LDLC,14,-143,0.88,0.94
2021-11-07,TeamOne,14,-131,0.88,0.94
2021-11-07,SKADE,17,-233,0.85,0.92
2021-11-06,Lyngby Vikings,21,+224,1.13,1.15
2021-11-06,G2,23,+294,1.16,1.14
2021-11-06,fnatic,14,+173,1.16,1.14
2021-11-06,MOUZ NXT,12,+149,1.16,1.14
2021-11-06,AGO,14,+161,1.13,1.13
2021-11-06,FURIA,18,+169,1.12,1.11
2021-11-06,Gambit,13,+87,1.08,1.09
2021-11-06,MOUZ,20,+177,1.11,1.09
2021-11-06,Extra Salt,14,+81,1.07,1.09
2021-11-06,FaZe,12,+72,1.07,1.07
2021-11-06,Fiend,19,+103,1.06,1.07
2021-11-06,Heroic,26,+133,1.06,1.07
2021-11-06,Finest,13,+56,1.05,1.07
2021-11-06,Liquid,18,+78,1.05,1.07
2021-11-06,1WIN,25,+99,1.05,1.07
2021-11-06,FunPlus Phoenix,19,+78,1.05,1.07
2021-11-06,Vitality,20,+24,1.01,1.05
2021-11-06,Unique,15,+13,1.01,1.05
2021-11-06,Virtus.pro,24,+58,1.03,1.04
2021-11-06,MAD Lions,11,+4,1.00,1.04
2021-11-06,HAVU,13,+38,1.04,1.04
2021-11-06,AVE,14,-8,0.99,1.03
2021-11-06,ENCE,31,+6,1.00,1.03
2021-11-06,Copenhagen Flames,32,-38,0.99,1.03
2021-11-06,BLINK,16,+2,1.00,1.03
2021-11-06,Sinners,13,-22,0.98,1.03
2021-11-06,Galaxy Racer,14,-13,0.99,1.02
2021-11-06,Entropiq,26,-64,0.97,1.01
2021-11-06,forZe,17,-11,0.99,1.01
2021-11-06,GamerLegion,20,-85,0.96,1.01
2021-11-06,Anonymo,12,-47,0.96,1.01
2021-11-06,Party Astronauts,16,-69,0.95,1.01
2021-11-06,NIP,24,-61,0.97,1.01
2021-11-06,INDE IRAE,17,-59,0.96,1.00
2021-11-06,K23,18,-71,0.96,0.99
2021-11-06,GODSENT,11,-61,0.94,0.99
2021-11-06,Evil Geniuses,15,-96,0.92,0.99
2021-11-06,Spirit,16,-78,0.95,0.99
2021-11-06,Movistar Riders,20,-113,0.94,0.98
2021-11-06,BIG,14,-98,0.92,0.97
2021-11-06,Astralis,20,-158,0.91,0.97
2021-11-06,Endpoint,11,-112,0.90,0.97
2021-11-06,paiN,14,-116,0.91,0.96
2021-11-06,Nemiga,15,-136,0.90,0.96
2021-11-06,DBL PONEY,14,-139,0.89,0.95
2021-11-06,LDLC,14,-143,0.88,0.94
2021-11-06,SKADE,17,-233,0.85,0.92
2021-11-06,TeamOne,16,-202,0.84,0.90
2021-11-05,Gambit,11,+170,1.20,1.17
2021-11-05,G2,20,+272,1.17,1.15
2021-11-05,fnatic,14,+173,1.16,1.14
2021-11-05,MOUZ NXT,12,+149,1.16,1.14
2021-11-05,AGO,14,+161,1.13,1.13
2021-11-05,Lyngby Vikings,25,+237,1.12,1.13
2021-11-05,FaZe,14,+147,1.13,1.11
2021-11-05,FURIA,19,+181,1.12,1.11
2021-11-05,MOUZ,20,+177,1.11,1.09
2021-11-05,Extra Salt,14,+81,1.07,1.09
2021-11-05,Liquid,20,+130,1.08,1.09
2021-11-05,Fiend,19,+103,1.06,1.07
2021-11-05,Heroic,25,+133,1.06,1.07
2021-11-05,Finest,13,+56,1.05,1.07
2021-11-05,1WIN,25,+99,1.05,1.07
2021-11-05,FunPlus Phoenix,19,+78,1.05,1.07
2021-11-05,Vitality,20,+24,1.01,1.05
2021-11-05,HAVU,15,+66,1.06,1.05
2021-11-05,Virtus.pro,24,+58,1.03,1.04
2021-11-05,MAD Lions,12,+3,1.00,1.04
2021-11-05,Unique,16,-16,0.99,1.04
2021-11-05,Galaxy Racer,18,-2,1.00,1.03
2021-11-05,AVE,14,-8,0.99,1.03
2021-11-05,ENCE,31,+6,1.00,1.03
2021-11-05,Copenhagen Flames,32,-38,0.99,1.03
2021-11-05,BLINK,16,+2,1.00,1.03
2021-11-05,Sinners,13,-22,0.98,1.03
2021-11-05,GODSENT,12,-23,0.98,1.02
2021-11-05,GamerLegion,23,-72,0.97,1.01
2021-11-05,Entropiq,26,-64,0.97,1.01
2021-11-05,forZe,17,-11,0.99,1.01
2021-11-05,Anonymo,12,-47,0.96,1.01
2021-11-05,Party Astronauts,16,-69,0.95,1.01
2021-11-05,NIP,24,-61,0.97,1.01
2021-11-05,INDE IRAE,17,-59,0.96,1.00
2021-11-05,K23,18,-71,0.96,0.99
2021-11-05,Evil Geniuses,17,-101,0.92,0.99
2021-11-05,Spirit,16,-78,0.95,0.99
2021-11-05,Movistar Riders,20,-113,0.94,0.98
2021-11-05,Astralis,20,-158,0.91,0.97
2021-11-05,paiN,17,-136,0.91,0.97
2021-11-05,Endpoint,11,-112,0.90,0.97
2021-11-05,Nemiga,17,-178,0.89,0.95
2021-11-05,DBL PONEY,14,-139,0.89,0.95
2021-11-05,LDLC,15,-142,0.89,0.95
2021-11-05,BIG,16,-174,0.88,0.94
2021-11-05,TeamOne,17,-164,0.88,0.94
2021-11-05,SKADE,17,-233,0.85,0.92
2021-11-04,G2,20,+272,1.17,1.15
2021-11-04,fnatic,14,+173,1.16,1.14
2021-11-04,MOUZ NXT,12,+149,1.16,1.14
2021-11-04,AGO,14,+161,1.13,1.13
2021-11-04,Lyngby Vikings,25,+237,1.12,1.13
2021-11-04,FURIA,21,+247,1.16,1.13
2021-11-04,FaZe,17,+173,1.12,1.12
2021-11-04,Liquid,21,+148,1.09,1.09
2021-11-04,MOUZ,20,+177,1.11,1.09
2021-11-04,Vitality,18,+73,1.05,1.08
2021-11-04,Fiend,19,+103,1.06,1.07
2021-11-04,Extra Salt,16,+69,1.05,1.07
2021-11-04,Finest,13,+56,1.05,1.07
2021-11-04,FunPlus Phoenix,19,+78,1.05,1.07
2021-11-04,1WIN,29,+109,1.04,1.06
2021-11-04,Heroic,27,+113,1.05,1.06
2021-11-04,OG,11,+33,1.04,1.06
2021-11-04,HAVU,15,+66,1.06,1.05
2021-11-04,Virtus.pro,24,+58,1.03,1.04
2021-11-04,MAD Lions,12,+3,1.00,1.04
2021-11-04,Unique,16,-16,0.99,1.04
2021-11-04,Galaxy Racer,18,-2,1.00,1.03
2021-11-04,ENCE,31,+6,1.00,1.03
2021-11-04,Copenhagen Flames,32,-38,0.99,1.03
2021-11-04,BLINK,16,+2,1.00,1.03
2021-11-04,Sinners,13,-22,0.98,1.03
2021-11-04,GamerLegion,23,-72,0.97,1.01
2021-11-04,Entropiq,26,-64,0.97,1.01
2021-11-04,forZe,17,-11,0.99,1.01
2021-11-04,GODSENT,16,-60,0.96,1.01
2021-11-04,Anonymo,12,-47,0.96,1.01
2021-11-04,Party Astronauts,16,-69,0.95,1.01
2021-11-04,NIP,24,-61,0.97,1.01
2021-11-04,INDE IRAE,17,-59,0.96,1.00
2021-11-04,AVE,16,-63,0.96,1.00
2021-11-04,K23,18,-71,0.96,0.99
2021-11-04,Evil Geniuses,17,-101,0.92,0.99
2021-11-04,Spirit,16,-78,0.95,0.99
2021-11-04,Nemiga,19,-136,0.92,0.98
2021-11-04,Movistar Riders,20,-113,0.94,0.98
2021-11-04,Astralis,20,-158,0.91,0.97
2021-11-04,paiN,18,-141,0.92,0.97
2021-11-04,Endpoint,11,-112,0.90,0.97
2021-11-04,BIG,18,-155,0.90,0.96
2021-11-04,DBL PONEY,16,-149,0.90,0.95
2021-11-04,LDLC,15,-142,0.89,0.95
2021-11-04,TeamOne,17,-164,0.88,0.94
2021-11-04,SKADE,17,-233,0.85,0.92
2021-11-03,G2,18,+240,1.17,1.15
2021-11-03,fnatic,14,+173,1.16,1.14
2021-11-03,MOUZ NXT,12,+149,1.16,1.14
2021-11-03,AGO,14,+161,1.13,1.13
2021-11-03,Lyngby Vikings,25,+237,1.12,1.13
2021-11-03,FURIA,24,+289,1.16,1.13
2021-11-03,FaZe,17,+173,1.12,1.12
2021-11-03,Liquid,21,+148,1.09,1.09
2021-11-03,MOUZ,20,+177,1.11,1.09
2021-11-03,Vitality,18,+73,1.05,1.08
2021-11-03,Fiend,19,+103,1.06,1.07
2021-11-03,Finest,13,+56,1.05,1.07
2021-11-03,Heroic,24,+108,1.05,1.07
2021-11-03,FunPlus Phoenix,19,+78,1.05,1.07
2021-11-03,1WIN,29,+109,1.04,1.06
2021-11-03,Extra Salt,19,+46,1.03,1.06
2021-11-03,OG,11,+33,1.04,1.06
2021-11-03,HAVU,15,+66,1.06,1.05
2021-11-03,Virtus.pro,21,+63,1.03,1.05
2021-11-03,MAD Lions,12,+3,1.00,1.04
2021-11-03,Unique,16,-16,0.99,1.04
2021-11-03,Galaxy Racer,18,-2,1.00,1.03
2021-11-03,ENCE,31,+6,1.00,1.03
2021-11-03,Copenhagen Flames,32,-38,0.99,1.03
2021-11-03,BLINK,16,+2,1.00,1.03
2021-11-03,Sinners,13,-22,0.98,1.03
2021-11-03,NIP,22,-28,0.98,1.02
2021-11-03,GamerLegion,23,-72,0.97,1.01
2021-11-03,Entropiq,26,-64,0.97,1.01
2021-11-03,forZe,17,-11,0.99,1.01
2021-11-03,GODSENT,22,-88,0.95,1.01
2021-11-03,Anonymo,12,-47,0.96,1.01
2021-11-03,INDE IRAE,17,-59,0.96,1.00
2021-11-03,AVE,16,-63,0.96,1.00
2021-11-03,Party Astronauts,13,-66,0.95,1.00
2021-11-03,K23,18,-71,0.96,0.99
2021-11-03,Evil Geniuses,17,-101,0.92,0.99
2021-11-03,Spirit,16,-78,0.95,0.99
2021-11-03,Nemiga,19,-136,0.92,0.98
2021-11-03,paiN,24,-140,0.94,0.98
2021-11-03,Movistar Riders,20,-113,0.94,0.98
2021-11-03,Astralis,20,-158,0.91,0.97
2021-11-03,Endpoint,11,-112,0.90,0.97
2021-11-03,BIG,18,-155,0.90,0.96
2021-11-03,DBL PONEY,16,-149,0.90,0.95
2021-11-03,LDLC,15,-142,0.89,0.95
2021-11-03,SKADE,17,-233,0.85,0.92
2021-11-03,TeamOne,14,-166,0.84,0.91
2021-11-02,G2,19,+253,1.17,1.15
2021-11-02,FURIA,26,+342,1.17,1.14
2021-11-02,MOUZ NXT,12,+149,1.16,1.14
2021-11-02,fnatic,15,+182,1.15,1.14
2021-11-02,Lyngby Vikings,25,+237,1.12,1.13
2021-11-02,FaZe,18,+139,1.09,1.10
2021-11-02,Liquid,21,+148,1.09,1.09
2021-11-02,MOUZ,23,+174,1.10,1.08
2021-11-02,Fiend,20,+137,1.08,1.08
2021-11-02,Vitality,19,+86,1.05,1.08
2021-11-02,Heroic,27,+148,1.07,1.08
2021-11-02,1WIN,29,+109,1.04,1.06
2021-11-02,FunPlus Phoenix,21,+54,1.03,1.05
2021-11-02,HAVU,15,+66,1.06,1.05
2021-11-02,MAD Lions,13,+21,1.02,1.05
2021-11-02,OG,12,+14,1.01,1.04
2021-11-02,Unique,16,-16,0.99,1.04
2021-11-02,Galaxy Racer,18,-2,1.00,1.03
2021-11-02,Copenhagen Flames,33,-17,0.99,1.03
2021-11-02,ENCE,32,+13,1.00,1.03
2021-11-02,Virtus.pro,24,+36,1.02,1.03
2021-11-02,Sinners,13,-27,0.97,1.03
2021-11-02,BLINK,16,+2,1.00,1.03
2021-11-02,GamerLegion,20,-45,0.98,1.03
2021-11-02,Entropiq,29,-39,0.98,1.02
2021-11-02,GODSENT,24,-67,0.97,1.02
2021-11-02,NIP,23,-26,0.99,1.02
2021-11-02,forZe,17,-11,0.99,1.01
2021-11-02,Extra Salt,21,-76,0.96,1.01
2021-11-02,INDE IRAE,17,-59,0.96,1.00
2021-11-02,AVE,16,-63,0.96,1.00
2021-11-02,Party Astronauts,13,-66,0.95,1.00
2021-11-02,K23,18,-71,0.96,0.99
2021-11-02,Movistar Riders,23,-77,0.96,0.99
2021-11-02,Evil Geniuses,17,-101,0.92,0.99
2021-11-02,Spirit,16,-78,0.95,0.99
2021-11-02,paiN,31,-143,0.95,0.98
2021-11-02,Astralis,21,-145,0.92,0.98
2021-11-02,Nemiga,19,-136,0.92,0.98
2021-11-02,Sharks,12,-97,0.92,0.97
2021-11-02,BIG,21,-164,0.91,0.96
2021-11-02,TeamOne,15,-122,0.89,0.96
2021-11-02,Endpoint,12,-137,0.89,0.96
2021-11-02,LDLC,15,-142,0.89,0.95
2021-11-02,DBL PONEY,14,-153,0.88,0.93
2021-11-02,SKADE,18,-242,0.86,0.93
2021-11-01,Gambit,13,+234,1.26,1.21
2021-11-01,G2,20,+270,1.17,1.15
2021-11-01,FURIA,26,+342,1.17,1.14
2021-11-01,MOUZ NXT,12,+149,1.16,1.14
2021-11-01,Lyngby Vikings,25,+237,1.12,1.13
2021-11-01,fnatic,16,+162,1.13,1.11
2021-11-01,FaZe,16,+140,1.11,1.11
2021-11-01,Fiend,21,+165,1.10,1.09
2021-11-01,Liquid,21,+148,1.09,1.09
2021-11-01,Heroic,28,+159,1.07,1.08
2021-11-01,MOUZ,24,+150,1.08,1.07
2021-11-01,1WIN,31,+123,1.04,1.07
2021-11-01,OG,13,+34,1.03,1.06
2021-11-01,Vitality,17,+25,1.02,1.06
2021-11-01,HAVU,15,+66,1.06,1.05
2021-11-01,FunPlus Phoenix,22,+36,1.02,1.05
2021-11-01,ENCE,33,+44,1.02,1.04
2021-11-01,MAD Lions,16,+4,1.00,1.04
2021-11-01,Copenhagen Flames,31,-10,1.00,1.04
2021-11-01,Extra Salt,26,0,1.00,1.04
2021-11-01,Unique,16,-16,0.99,1.04
2021-11-01,Galaxy Racer,18,-2,1.00,1.03
2021-11-01,NIP,21,+14,1.01,1.03
2021-11-01,Virtus.pro,23,+22,1.01,1.03
2021-11-01,BLINK,16,+2,1.00,1.03
2021-11-01,GamerLegion,18,-37,0.98,1.02
2021-11-01,GODSENT,24,-67,0.97,1.02
2021-11-01,Entropiq,28,-74,0.97,1.02
2021-11-01,Spirit,18,-17,0.99,1.02
2021-11-01,forZe,17,-11,0.99,1.01
2021-11-01,Sinners,12,-46,0.95,1.01
2021-11-01,AVE,16,-63,0.96,1.00
2021-11-01,paiN,33,-86,0.97,1.00
2021-11-01,Movistar Riders,24,-64,0.97,1.00
2021-11-01,K23,18,-71,0.96,0.99
2021-11-01,Evil Geniuses,17,-101,0.92,0.99
2021-11-01,Astralis,22,-142,0.92,0.99
2021-11-01,Party Astronauts,16,-115,0.93,0.99
2021-11-01,INDE IRAE,19,-121,0.93,0.98
2021-11-01,Nemiga,19,-136,0.92,0.98
2021-11-01,Sharks,12,-97,0.92,0.97
2021-11-01,BIG,21,-164,0.91,0.96
2021-11-01,Endpoint,13,-149,0.89,0.95
2021-11-01,LDLC,15,-142,0.89,0.95
2021-11-01,SKADE,19,-240,0.87,0.94
2021-11-01,TeamOne,17,-179,0.87,0.93
2021-11-01,DBL PONEY,15,-181,0.87,0.92
2021-10-31,Gambit,14,+245,1.29,1.22
2021-10-31,FURIA,23,+318,1.18,1.15
